,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
29,0.20397276878356935,0.028540041334241845,0.011518716812133789,0.0024245164163761586,True,entropy,3,0.5,25,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 25, 'n_estimators': 150}",0.8249158249158249,0.9057239057239057,0.9125874125874126,0.9597902097902098,0.9475524475524476,0.9101139601139601,0.047230250707580766,124
30,0.2346935272216797,0.007328174202546201,0.010834693908691406,0.00023609035483594928,True,entropy,3,0.5,25,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 25, 'n_estimators': 200}",0.8232323232323232,0.9090909090909091,0.9213286713286714,0.9597902097902098,0.9493006993006994,0.9125485625485625,0.04826785487914603,64
31,0.322949743270874,0.028542754443376353,0.013975715637207032,0.0015357760826727167,True,entropy,3,0.5,25,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 25, 'n_estimators': 250}",0.8181818181818181,0.9141414141414141,0.916083916083916,0.965034965034965,0.9493006993006994,0.9125485625485625,0.051040494403968455,64
32,0.11996650695800781,0.0053490536855830394,0.007134675979614258,0.0002777583609313898,True,entropy,3,0.5,30,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 100}",0.8282828282828283,0.8956228956228957,0.8898601398601399,0.9632867132867132,0.9405594405594406,0.9035224035224036,0.04659091797711336,216
33,0.17573375701904298,0.001927971201733636,0.009080886840820312,0.00030894621337727884,True,entropy,3,0.5,30,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 150}",0.8232323232323232,0.9074074074074074,0.8933566433566433,0.9562937062937062,0.9423076923076924,0.9045195545195546,0.046581263185330124,201
34,0.23732590675354004,0.007776752349461736,0.011310768127441407,0.00040452638188945116,True,entropy,3,0.5,30,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 200}",0.8198653198653199,0.9023569023569024,0.9020979020979021,0.9580419580419581,0.9423076923076924,0.904933954933955,0.04789282473923451,196
35,0.3093547821044922,0.026421629916843735,0.014365959167480468,0.000898894444828538,True,entropy,3,0.5,30,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 250}",0.8232323232323232,0.9057239057239057,0.9020979020979021,0.9632867132867133,0.9423076923076924,0.9073297073297073,0.04786849975839278,181
36,0.12183547019958496,0.005899212541784491,0.007613325119018554,0.0008180683185313735,True,entropy,3,0.5,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 100}",0.8409090909090909,0.8577441077441077,0.8828671328671328,0.9580419580419581,0.9370629370629371,0.8953250453250454,0.04517540325162665,266
37,0.1725989818572998,0.004932732749506551,0.009006357192993164,0.00021772019127991207,True,entropy,3,0.5,50,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 150}",0.8358585858585857,0.8720538720538721,0.881993006993007,0.951048951048951,0.9335664335664337,0.8949041699041699,0.04200529089563796,271
38,0.24097986221313478,0.011988859898159716,0.012027883529663086,0.0010458638281561424,True,entropy,3,0.5,50,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 200}",0.8341750841750841,0.8762626262626262,0.8872377622377622,0.9545454545454546,0.9353146853146853,0.8975071225071224,0.043012832009710636,251
39,0.2965693473815918,0.020400824628303515,0.01415863037109375,0.0013943037040531677,True,entropy,3,0.5,50,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 250}",0.8375420875420876,0.8813131313131313,0.8828671328671328,0.9527972027972028,0.9353146853146854,0.8979668479668479,0.0413708305748088,246
40,0.12895374298095702,0.004494617526333726,0.0075892448425292965,0.0007283351550178026,True,entropy,3,0.7,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.8181818181818181,0.8922558922558922,0.9125874125874125,0.965034965034965,0.951048951048951,0.9078218078218077,0.05185029937950605,165
41,0.19739999771118164,0.02013954865167473,0.01017451286315918,0.0010530655051248397,True,entropy,3,0.7,10,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 10, 'n_estimators': 150}",0.8148148148148148,0.9006734006734006,0.9108391608391608,0.9702797202797202,0.951048951048951,0.9095312095312094,0.053787491782668694,138
42,0.25030040740966797,0.013007566827181518,0.011368608474731446,0.0005383050898858308,True,entropy,3,0.7,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.8164983164983165,0.9074074074074074,0.9090909090909092,0.9685314685314685,0.9458041958041958,0.9094664594664594,0.05187786178788016,139
43,0.3392325878143311,0.029216048963094682,0.015733623504638673,0.0020914262176323323,True,entropy,3,0.7,10,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 10, 'n_estimators': 250}",0.8131313131313131,0.9074074074074074,0.9178321678321678,0.9667832167832168,0.9458041958041958,0.9101916601916603,0.0528350212685786,123
44,0.12471208572387696,0.00927344979440038,0.007277011871337891,0.00039506906752410334,True,entropy,3,0.7,20,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.8249158249158248,0.8922558922558922,0.9143356643356644,0.9685314685314685,0.9423076923076923,0.9084693084693084,0.049052977284786276,159
45,0.19448657035827638,0.014929672322360114,0.01025853157043457,0.0008887764274117153,True,entropy,3,0.7,20,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 20, 'n_estimators': 150}",0.8333333333333333,0.8956228956228957,0.9108391608391608,0.9702797202797203,0.9440559440559442,0.9108262108262108,0.04663737123779192,104
46,0.2552711009979248,0.0205024347184123,0.011165285110473632,0.0002212060682435138,True,entropy,3,0.7,20,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.8316498316498316,0.898989898989899,0.9178321678321678,0.9685314685314685,0.9440559440559442,0.9122118622118622,0.04665317249549952,81
47,0.3352980613708496,0.019526729155405004,0.013699674606323242,0.0010817153731327049,True,entropy,3,0.7,20,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 20, 'n_estimators': 250}",0.82996632996633,0.8939393939393939,0.9143356643356644,0.9667832167832168,0.9423076923076924,0.9094664594664594,0.04679492868744979,139
48,0.1273061752319336,0.011216531653967578,0.007620525360107422,0.0003042323983702864,True,entropy,3,0.7,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 25, 'n_estimators': 100}",0.82996632996633,0.8922558922558923,0.9125874125874126,0.9702797202797202,0.9475524475524476,0.9105283605283605,0.04851674262052505,109
49,0.18439879417419433,0.011666117620528951,0.009677362442016602,0.0010299166847489926,True,entropy,3,0.7,25,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 25, 'n_estimators': 150}",0.835016835016835,0.8872053872053872,0.9038461538461539,0.965034965034965,0.9458041958041958,0.9073815073815072,0.04573061233233946,176
50,0.248839807510376,0.019633359819886335,0.011126232147216798,0.0007883265002830097,True,entropy,3,0.7,25,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 25, 'n_estimators': 200}",0.8333333333333334,0.9006734006734006,0.9108391608391608,0.9615384615384615,0.9458041958041958,0.9104377104377104,0.04450317500244435,118
51,0.3143707275390625,0.019250035502087183,0.013922834396362304,0.0005684222661790086,True,entropy,3,0.7,25,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 25, 'n_estimators': 250}",0.8282828282828283,0.9006734006734006,0.9073426573426574,0.9615384615384615,0.9458041958041958,0.9087283087283087,0.0462640476826993,149
52,0.11769146919250488,0.0008588411257979919,0.006949377059936523,0.00015132939391771639,True,entropy,3,0.7,30,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 30, 'n_estimators': 100}",0.8232323232323233,0.8922558922558923,0.8951048951048951,0.958041958041958,0.9388111888111889,0.9014892514892516,0.04656457317163746,226
53,0.18091998100280762,0.006405391950001599,0.009026050567626953,0.00011138889479278935,True,entropy,3,0.7,30,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 30, 'n_estimators': 150}",0.8265993265993266,0.8855218855218856,0.8793706293706294,0.9597902097902097,0.9335664335664335,0.8969696969696969,0.04621364853358241,261
54,0.26230645179748535,0.0209014433725636,0.011825942993164062,0.0009090857664518457,True,entropy,3,0.7,30,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 30, 'n_estimators': 200}",0.8282828282828283,0.8888888888888888,0.8933566433566433,0.9597902097902098,0.9335664335664335,0.9007770007770007,0.0447425964709568,231
55,0.30311994552612304,0.011932069525606923,0.014081096649169922,0.001466826595389811,True,entropy,3,0.7,30,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 30, 'n_estimators': 250}",0.8299663299663299,0.8872053872053871,0.8846153846153846,0.9580419580419581,0.9335664335664335,0.8986790986790986,0.044253709222387284,241
56,0.11579418182373047,0.0018761501782973804,0.007027482986450196,0.00015116915671978986,True,entropy,3,0.7,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 50, 'n_estimators': 100}",0.8274410774410774,0.8695286195286195,0.8846153846153846,0.9440559440559441,0.9248251748251748,0.8900932400932401,0.04122252955311193,291
57,0.1844776153564453,0.013866354690445252,0.009482955932617188,0.000545926666293618,True,entropy,3,0.7,50,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 50, 'n_estimators': 150}",0.8308080808080809,0.8627946127946128,0.8758741258741258,0.951048951048951,0.9230769230769231,0.8887205387205388,0.04302610572437035,296
58,0.22759628295898438,0.002666035313973498,0.01069188117980957,0.00019287794863388926,True,entropy,3,0.7,50,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 50, 'n_estimators': 200}",0.8291245791245792,0.8695286195286195,0.8811188811188811,0.9510489510489512,0.93006993006993,0.8921781921781922,0.043617931340000145,281
59,0.3046215534210205,0.01715908983083899,0.013802194595336914,0.0008910259010473848,True,entropy,3,0.7,50,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.7, 'min_samples_leaf': 50, 'n_estimators': 250}",0.8291245791245792,0.872895622895623,0.8776223776223776,0.9475524475524476,0.9265734265734266,0.8907536907536906,0.04194911589163577,286
60,0.12276883125305176,0.009748808557684662,0.008277034759521485,0.0018344582438573078,True,entropy,4,0.3,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 100}",0.8232323232323232,0.9074074074074073,0.9213286713286712,0.9597902097902098,0.9597902097902098,0.9143097643097644,0.05005786591927762,44
61,0.18462519645690917,0.014687095573127472,0.009410858154296875,0.0007189876947686787,True,entropy,4,0.3,10,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 150}",0.8215488215488215,0.9141414141414141,0.9195804195804196,0.9615384615384615,0.9545454545454546,0.9142709142709144,0.04996369424831386,48
62,0.24103183746337892,0.010618343001896506,0.011304235458374024,0.0004420545512444684,True,entropy,4,0.3,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 200}",0.8232323232323232,0.9124579124579124,0.9195804195804196,0.9632867132867132,0.951048951048951,0.9139212639212639,0.04914074510234093,51
63,0.2989201545715332,0.014313368210049748,0.015702581405639647,0.0029073947605755103,True,entropy,4,0.3,10,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 10, 'n_estimators': 250}",0.8249158249158249,0.9175084175084175,0.9213286713286712,0.9615384615384615,0.951048951048951,0.9152680652680653,0.04822136211045059,25
64,0.12136855125427246,0.009677181099744695,0.007233142852783203,0.00035587382911987696,True,entropy,4,0.3,20,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 20, 'n_estimators': 100}",0.8148148148148148,0.8905723905723906,0.9143356643356643,0.9597902097902098,0.951048951048951,0.906112406112406,0.052047985386639684,191
65,0.1902144432067871,0.01055584458649181,0.009598779678344726,0.001055891092491155,True,entropy,4,0.3,20,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 20, 'n_estimators': 150}",0.8131313131313131,0.9006734006734006,0.9143356643356643,0.958041958041958,0.951048951048951,0.9074462574462574,0.0518647549795902,171
66,0.24611897468566896,0.017843725357836408,0.011072826385498048,0.0006394703712805968,True,entropy,4,0.3,20,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 20, 'n_estimators': 200}",0.8097643097643097,0.9090909090909091,0.916083916083916,0.9597902097902098,0.9545454545454546,0.9098549598549599,0.05394124842199758,129
67,0.3098302364349365,0.02623284802963667,0.01356353759765625,0.0009213055446443192,True,entropy,4,0.3,20,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 20, 'n_estimators': 250}",0.8131313131313131,0.9057239057239057,0.9143356643356644,0.9597902097902098,0.9562937062937062,0.9098549598549599,0.05299564607266521,129
68,0.11688799858093261,0.0033821697057030736,0.007033014297485351,0.00018474708478300784,True,entropy,4,0.3,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 25, 'n_estimators': 100}",0.8232323232323232,0.8922558922558922,0.9020979020979021,0.9545454545454545,0.9493006993006993,0.9042864542864543,0.047479565511133595,206
69,0.18127923011779784,0.017847335631670472,0.008925914764404297,0.00017638611898432077,True,entropy,4,0.3,25,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 25, 'n_estimators': 150}",0.8164983164983165,0.8973063973063973,0.916083916083916,0.9580419580419579,0.9545454545454546,0.9084952084952084,0.0514231692288799,154
70,0.23092231750488282,0.007956262635339321,0.011727046966552735,0.001288232239919852,True,entropy,4,0.3,25,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 25, 'n_estimators': 200}",0.8148148148148148,0.9107744107744107,0.9195804195804196,0.9615384615384616,0.9545454545454546,0.9122507122507123,0.05247434733344957,76
71,0.3055130958557129,0.025891849466481393,0.014216947555541991,0.002012948826557084,True,entropy,4,0.3,25,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 25, 'n_estimators': 250}",0.8148148148148148,0.9107744107744107,0.9178321678321678,0.958041958041958,0.9562937062937062,0.9115514115514115,0.052079294598987615,94
72,0.11630430221557617,0.003064908362002694,0.007055997848510742,0.0001840496925536838,True,entropy,4,0.3,30,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 30, 'n_estimators': 100}",0.8164983164983165,0.8855218855218855,0.9020979020979021,0.9527972027972027,0.9423076923076923,0.8998445998445999,0.04850549009182139,236
73,0.17500872611999513,0.005840756212837669,0.009240055084228515,0.0001625399738931811,True,entropy,4,0.3,30,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 30, 'n_estimators': 150}",0.8215488215488215,0.8905723905723906,0.9090909090909091,0.9615384615384616,0.9527972027972028,0.9071095571095571,0.05029494946464662,186
74,0.22599391937255858,0.0030537560983730956,0.011123847961425782,0.000997693365550587,True,entropy,4,0.3,30,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 30, 'n_estimators': 200}",0.813131313131313,0.898989898989899,0.9108391608391608,0.9615384615384616,0.9545454545454545,0.9078088578088577,0.05314503557009619,166
75,0.307501220703125,0.026067574150274064,0.014252138137817384,0.0014061555602023768,True,entropy,4,0.3,30,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 30, 'n_estimators': 250}",0.8148148148148148,0.898989898989899,0.9143356643356643,0.9597902097902098,0.9527972027972028,0.9081455581455581,0.0519494188099976,160
76,0.11828784942626953,0.005373286172236288,0.00715785026550293,0.00034092200845903714,True,entropy,4,0.3,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 50, 'n_estimators': 100}",0.8097643097643098,0.8720538720538721,0.8863636363636364,0.9449300699300699,0.9493006993006993,0.8924825174825175,0.0515288728601191,276
77,0.17158136367797852,0.0028432204721402774,0.008817291259765625,9.824484160684097e-05,True,entropy,4,0.3,50,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 50, 'n_estimators': 150}",0.8063973063973064,0.8855218855218855,0.8933566433566433,0.951923076923077,0.9493006993006993,0.8972999222999224,0.053113702576223026,256
78,0.23126296997070311,0.010315673497244663,0.01135082244873047,0.0009020417186234554,True,entropy,4,0.3,50,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 50, 'n_estimators': 200}",0.8181818181818181,0.8855218855218855,0.9038461538461539,0.9545454545454545,0.9493006993006993,0.9022792022792023,0.049595191948904375,221
79,0.3006089210510254,0.022739329714196777,0.013514232635498048,0.0011666096172055647,True,entropy,4,0.3,50,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'min_samples_leaf': 50, 'n_estimators': 250}",0.8249158249158249,0.8888888888888888,0.9020979020979021,0.9545454545454545,0.9493006993006993,0.9039497539497539,0.04710255643422578,211
80,0.1211771011352539,0.0009838516456721937,0.007031822204589843,4.171237803874561e-05,True,entropy,4,0.5,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 100}",0.8164983164983165,0.9107744107744108,0.9230769230769231,0.9720279720279721,0.9458041958041958,0.9136363636363637,0.05287242096871491,53
81,0.19950542449951172,0.024655578430049313,0.009435462951660156,0.0008329872315541392,True,entropy,4,0.5,10,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 150}",0.8265993265993266,0.9225589225589226,0.9213286713286715,0.9702797202797203,0.9475524475524475,0.9176638176638179,0.04897325421464108,1
82,0.24201555252075196,0.002512414756904591,0.01152939796447754,0.000751176187829231,True,entropy,4,0.5,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 200}",0.8249158249158248,0.9191919191919192,0.9213286713286715,0.9667832167832169,0.9475524475524475,0.915954415954416,0.0488044909837128,11
83,0.322217321395874,0.01983294490708259,0.014292430877685548,0.0010315021973604237,True,entropy,4,0.5,10,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 250}",0.8265993265993266,0.9158249158249159,0.9230769230769231,0.9667832167832169,0.9475524475524475,0.9159673659673659,0.04820182699379694,10
84,0.12289457321166992,0.008781831838284597,0.007339572906494141,0.00044566733943919454,True,entropy,4,0.5,20,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 20, 'n_estimators': 100}",0.8282828282828283,0.9006734006734007,0.9178321678321678,0.9772727272727273,0.951048951048951,0.915022015022015,0.050814481211416684,26
85,0.183390474319458,0.015385069516290449,0.009455251693725585,0.0011507678049481693,True,entropy,4,0.5,20,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 20, 'n_estimators': 150}",0.8282828282828283,0.9074074074074074,0.9178321678321678,0.9755244755244756,0.9475524475524476,0.9153198653198654,0.04961431026948887,20
86,0.24859004020690917,0.011299289393039052,0.012387371063232422,0.0018591505745438378,True,entropy,4,0.5,20,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 20, 'n_estimators': 200}",0.8215488215488216,0.9057239057239057,0.9213286713286712,0.9755244755244756,0.9493006993006994,0.9146853146853147,0.05234209727458918,35
87,0.29703683853149415,0.011678622649310402,0.013136148452758789,0.0003900536989514022,True,entropy,4,0.5,20,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 20, 'n_estimators': 250}",0.8249158249158249,0.9124579124579125,0.9213286713286712,0.9737762237762239,0.9493006993006994,0.9163558663558664,0.050564144364340195,6
88,0.12521896362304688,0.009674297970457593,0.007176971435546875,0.0002749463315155395,True,entropy,4,0.5,25,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 25, 'n_estimators': 100}",0.8282828282828283,0.9006734006734006,0.9143356643356644,0.965034965034965,0.9475524475524476,0.9111758611758611,0.04736158789512629,99
89,0.19075417518615723,0.014128726001793296,0.009679555892944336,0.0007723582878313798,True,entropy,4,0.5,25,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 25, 'n_estimators': 150}",0.8249158249158249,0.9057239057239057,0.9125874125874126,0.9597902097902098,0.9475524475524476,0.9101139601139601,0.047230250707580766,124
90,0.23208632469177246,0.0024591737966771637,0.010803604125976562,0.00010953133240663209,True,entropy,4,0.5,25,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 25, 'n_estimators': 200}",0.8232323232323232,0.9090909090909091,0.9213286713286714,0.9597902097902098,0.9493006993006994,0.9125485625485625,0.04826785487914603,64
91,0.3173543930053711,0.027795746383752547,0.01453695297241211,0.0019010258099140748,True,entropy,4,0.5,25,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 25, 'n_estimators': 250}",0.8181818181818181,0.9141414141414141,0.916083916083916,0.965034965034965,0.9493006993006994,0.9125485625485625,0.051040494403968455,64
92,0.11748476028442383,0.001447995150084859,0.00750126838684082,0.0011117132038119288,True,entropy,4,0.5,30,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 100}",0.8282828282828283,0.8956228956228957,0.8898601398601399,0.9632867132867132,0.9405594405594406,0.9035224035224036,0.04659091797711336,216
93,0.17582449913024903,0.004912089389628599,0.008936738967895508,0.0002249884063598921,True,entropy,4,0.5,30,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 150}",0.8232323232323232,0.9074074074074074,0.8933566433566433,0.9562937062937062,0.9423076923076924,0.9045195545195546,0.046581263185330124,201
94,0.23591604232788085,0.007875522246226155,0.010817575454711913,0.0004689667002996543,True,entropy,4,0.5,30,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 200}",0.8198653198653199,0.9023569023569024,0.9020979020979021,0.9580419580419581,0.9423076923076924,0.904933954933955,0.04789282473923451,196
95,0.28881659507751467,0.004354710329858545,0.012806558609008789,0.0002519445554881329,True,entropy,4,0.5,30,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 30, 'n_estimators': 250}",0.8232323232323232,0.9057239057239057,0.9020979020979021,0.9632867132867133,0.9423076923076924,0.9073297073297073,0.04786849975839278,181
96,0.12445077896118165,0.01217633214767602,0.007739877700805664,0.0010870819562222025,True,entropy,4,0.5,50,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 100}",0.8409090909090909,0.8577441077441077,0.8828671328671328,0.9580419580419581,0.9370629370629371,0.8953250453250454,0.04517540325162665,266
97,0.19005036354064941,0.0168479936084458,0.00986170768737793,0.001127414208292201,True,entropy,4,0.5,50,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 150}",0.8358585858585857,0.8720538720538721,0.881993006993007,0.951048951048951,0.9335664335664337,0.8949041699041699,0.04200529089563796,271
98,0.2305091381072998,0.0042400853099050515,0.010782480239868164,0.00019550561903453474,True,entropy,4,0.5,50,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 200}",0.8341750841750841,0.8762626262626262,0.8872377622377622,0.9545454545454546,0.9353146853146853,0.8975071225071224,0.043012832009710636,251
99,0.2986804485321045,0.02007773904680269,0.013085460662841797,0.0008933887635432031,True,entropy,4,0.5,50,250,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 50, 'n_estimators': 250}",0.8375420875420876,0.8813131313131313,0.8828671328671328,0.9527972027972028,0.9353146853146854,0.8979668479668479,0.0413708305748088,246
100,0.13262271881103516,0.012488950940122766,0.007351016998291016,0.000581800242865114,True,entropy,4,0.7,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.8282828282828283,0.9057239057239057,0.9108391608391608,0.972027972027972,0.9440559440559441,0.9121859621859623,0.048332328337620856,86
101,0.19729762077331542,0.020642727856384567,0.009641218185424804,0.0012030766815216989,True,entropy,4,0.7,10,150,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.7, 'min_samples_leaf': 10, 'n_estimators': 150}",0.8215488215488216,0.9074074074074074,0.9178321678321678,0.9737762237762237,0.9440559440559441,0.9129241129241128,0.05113929452277643,61
